year_week_num,category,store, sales,volume
201736,SPIRITS,Store 8," € 11,262.85 ",763
202113,WINES,Store 3," € 31,983.99 ",3640
201718,SPIRITS,Store 12, € 926.55 ,87
201945,BEER&CIDER,Store 12," € 2,075.23 ",555
201748,WINES,Store 12," € 2,714.31 ",347
202206,SPIRITS,Store 2," € 24,286.17 ",1361
201936,WINES,Store 12," € 3,669.38 ",485
202120,SPIRITS,Store 9," € 12,284.39 ",988
201724,WINES,Store 13," € 2,727.14 ",355
202036,WINES,Store 11," € 4,584.67 ",589
202126,WINES,Store 12," € 4,005.99 ",459
202236,SPIRITS,Store 10," € 12,810.55 ",763
202013,WINES,Store 3," € 46,084.91 ",5668
202126,WINES,Store 11," € 3,850.17 ",477
202106,SPIRITS,Store 1," € 28,949.35 ",1976
202119,WINES,Store 9," € 14,645.71 ",1655
201729,SPIRITS,Store 2," € 12,581.31 ",719
202037,SPIRITS,Store 11," € 2,876.55 ",251
202051,WINES,Store 9," € 17,873.61 ",2097
202209,BEER&CIDER,Store 13," € 3,929.29 ",615
202044,SPIRITS,Store 8," € 12,285.95 ",910
202224,SPIRITS,Store 2," € 27,986.49 ",1785
201832,WINES,Store 4," € 24,402.39 ",2886
202112,BEER&CIDER,Store 3," € 30,333.16 ",3536
201703,BEER&CIDER,Store 4," € 17,235.92 ",3493
201751,BEER&CIDER,Store 10," € 6,479.98 ",1612
202043,BEER&CIDER,Store 3," € 70,963.27 ",12463
201915,SPIRITS,Store 8," € 10,286.55 ",797
202119,BEER&CIDER,Store 9," € 12,795.90 ",1855
202221,BEER&CIDER,Store 3," € 31,122.52 ",3233
201922,SPIRITS,Store 13," € 1,478.97 ",130
201933,SPIRITS,Store 3," € 14,176.33 ",971
201710,WINES,Store 10," € 9,945.78 ",1205
201752,BEER&CIDER,Store 9," € 7,763.86 ",1595
202204,SPIRITS,Store 2," € 21,922.85 ",1239
201901,WINES,Store 9," € 11,489.66 ",1439
202244,BEER&CIDER,Store 11, € 378.65 ,43
202031,SPIRITS,Store 13," € 1,773.81 ",156
202125,SPIRITS,Store 2," € 25,707.24 ",1560
201841,WINES,Store 9," € 22,516.26 ",3016
201725,BEER&CIDER,Store 3," € 28,163.37 ",10582
201918,WINES,Store 10," € 13,663.35 ",1612
202024,WINES,Store 3," € 27,004.64 ",3241
202130,SPIRITS,Store 13," € 1,247.31 ",87
202225,BEER&CIDER,Store 10," € 9,654.49 ",1049
202111,WINES,Store 13," € 3,375.32 ",399
202203,WINES,Store 8," € 11,833.03 ",1413
201947,SPIRITS,Store 1," € 13,713.87 ",867
201908,BEER&CIDER,Store 1," € 47,488.13 ",23391
201742,BEER&CIDER,Store 4," € 43,895.45 ",19569
201822,BEER&CIDER,Store 9," € 9,927.41 ",2331
202120,SPIRITS,Store 4," € 22,022.52 ",1447
201719,BEER&CIDER,Store 2," € 22,145.93 ",7306
202135,WINES,Store 11," € 4,491.59 ",520
201718,BEER&CIDER,Store 1," € 25,022.83 ",8216
201805,WINES,Store 8," € 16,176.77 ",2288
202115,SPIRITS,Store 2," € 27,121.29 ",1846
202014,WINES,Store 8," € 9,888.75 ",1309
202216,SPIRITS,Store 10," € 14,058.03 ",823
201946,SPIRITS,Store 2," € 11,430.99 ",676
201708,BEER&CIDER,Store 11," € 2,455.18 ",676
202125,BEER&CIDER,Store 11," € 3,447.51 ",503
202205,BEER&CIDER,Store 11," € 2,719.43 ",321
201936,SPIRITS,Store 12," € 2,211.30 ",182
201725,BEER&CIDER,Store 8," € 14,274.00 ",5486
201906,BEER&CIDER,Store 12," € 2,043.51 ",451
202212,WINES,Store 8," € 11,313.47 ",1283
201719,SPIRITS,Store 12, € 855.40 ,69
201813,WINES,Store 13," € 3,034.11 ",407
201834,BEER&CIDER,Store 3," € 20,257.90 ",4091
201936,BEER&CIDER,Store 2," € 26,601.73 ",5018
201847,SPIRITS,Store 12, € 938.25 ,61
201946,SPIRITS,Store 11," € 1,483.39 ",104
201802,WINES,Store 13," € 3,090.01 ",381
201827,WINES,Store 11," € 2,967.03 ",373
201916,BEER&CIDER,Store 1," € 25,754.82 ",7887
202231,SPIRITS,Store 3," € 19,300.15 ",1196
202207,SPIRITS,Store 10," € 15,654.69 ",867
202040,BEER&CIDER,Store 9," € 13,703.47 ",2704
202219,WINES,Store 13," € 3,558.79 ",407
202214,WINES,Store 1," € 37,210.94 ",4169
201934,SPIRITS,Store 8," € 11,410.88 ",849
201727,SPIRITS,Store 12, € 926.81 ,61
201946,SPIRITS,Store 1," € 11,428.99 ",711
201936,WINES,Store 2," € 30,322.07 ",3813
202127,SPIRITS,Store 10," € 11,136.06 ",728
201808,WINES,Store 12," € 2,950.57 ",355
201911,BEER&CIDER,Store 4," € 16,245.58 ",3640
201718,BEER&CIDER,Store 12," € 2,109.99 ",529
202101,SPIRITS,Store 4," € 22,489.05 ",1387
201736,WINES,Store 8," € 11,708.84 ",1577
202150,WINES,Store 13," € 3,345.77 ",381
202046,WINES,Store 1," € 30,215.12 ",3467
201838,SPIRITS,Store 1," € 25,924.17 ",1785
202150,SPIRITS,Store 4," € 15,672.71 ",867
201902,SPIRITS,Store 9," € 7,984.60 ",520
201941,WINES,Store 13," € 3,187.08 ",425
201749,WINES,Store 10," € 10,820.59 ",1291
202146,WINES,Store 10," € 9,854.00 ",1057
201730,WINES,Store 10," € 11,077.99 ",1361
201924,WINES,Store 3," € 26,305.15 ",3501
202033,SPIRITS,Store 3," € 24,595.13 ",1742
201823,WINES,Store 4," € 31,494.58 ",3995
201907,WINES,Store 2," € 33,728.33 ",4628
201738,BEER&CIDER,Store 2," € 23,177.27 ",8632
201743,SPIRITS,Store 4," € 98,802.86 ",5096
201723,WINES,Store 4," € 31,678.49 ",3961
201739,SPIRITS,Store 2," € 28,713.62 ",1647
201822,SPIRITS,Store 4," € 14,891.33 ",893
202101,WINES,Store 13," € 3,257.19 ",355
202110,BEER&CIDER,Store 4," € 21,246.33 ",3250
201812,SPIRITS,Store 4," € 14,285.87 ",867
201904,WINES,Store 3," € 22,127.39 ",2713
202206,WINES,Store 11," € 4,157.75 ",494
202026,SPIRITS,Store 12," € 2,003.13 ",139
201728,WINES,Store 2," € 21,493.68 ",2635
202045,WINES,Store 12," € 3,558.88 ",399
201946,BEER&CIDER,Store 1," € 12,925.21 ",2643
201804,WINES,Store 3," € 31,285.37 ",4047
202140,BEER&CIDER,Store 4," € 27,752.31 ",2739
202152,WINES,Store 3," € 27,725.19 ",2981
201749,BEER&CIDER,Store 10," € 7,143.33 ",1915
201829,BEER&CIDER,Store 10," € 7,075.47 ",1326
201852,BEER&CIDER,Store 4," € 11,714.65 ",2522
202203,WINES,Store 12," € 4,026.01 ",485
202232,BEER&CIDER,Store 8," € 10,550.97 ",1248
201749,BEER&CIDER,Store 1," € 18,252.35 ",4160
202221,BEER&CIDER,Store 8," € 12,849.03 ",1257
201716,WINES,Store 8," € 9,954.79 ",1309
201916,WINES,Store 12," € 2,653.30 ",347
202043,WINES,Store 8," € 21,030.71 ",2747
202010,WINES,Store 13," € 5,630.47 ",667
202023,WINES,Store 3," € 29,329.13 ",3527
201852,BEER&CIDER,Store 13," € 2,848.39 ",607
201827,BEER&CIDER,Store 1," € 35,699.39 ",11509
202222,SPIRITS,Store 8," € 13,822.90 ",910
202102,SPIRITS,Store 3," € 35,543.04 ",2297
202206,SPIRITS,Store 10," € 12,103.95 ",754
202241,WINES,Store 3," € 47,018.49 ",5053
202234,BEER&CIDER,Store 1," € 23,996.01 ",2600
201833,WINES,Store 4," € 24,910.77 ",2886
201849,SPIRITS,Store 10," € 8,613.63 ",598
202219,BEER&CIDER,Store 13," € 4,665.79 ",754
201713,SPIRITS,Store 13," € 1,254.93 ",87
202116,WINES,Store 11," € 4,056.17 ",520
202117,BEER&CIDER,Store 10," € 10,270.00 ",1179
202145,BEER&CIDER,Store 12," € 2,613.26 ",381
201929,BEER&CIDER,Store 10," € 8,394.27 ",1439
201703,WINES,Store 9," € 11,048.44 ",1456
202214,BEER&CIDER,Store 1," € 32,941.48 ",3233
201808,BEER&CIDER,Store 12," € 2,639.09 ",555
201912,SPIRITS,Store 4," € 12,731.07 ",754
201720,SPIRITS,Store 11," € 1,942.98 ",147
201937,WINES,Store 2," € 29,693.65 ",3909
202149,WINES,Store 9," € 10,929.27 ",1196
201946,BEER&CIDER,Store 2," € 10,605.75 ",2236
202234,WINES,Store 1," € 30,658.25 ",3311
201738,SPIRITS,Store 1," € 18,618.51 ",1118
202004,WINES,Store 8," € 8,651.50 ",1127
201749,SPIRITS,Store 2," € 13,184.43 ",780
201950,WINES,Store 9," € 9,745.67 ",1153
202116,SPIRITS,Store 11," € 2,776.97 ",208
202005,WINES,Store 1," € 46,148.01 ",5651
202132,WINES,Store 3," € 25,650.56 ",2990
202007,WINES,Store 11," € 4,892.51 ",615
202026,SPIRITS,Store 1," € 23,882.65 ",1768
201724,SPIRITS,Store 13," € 1,002.99 ",78
201728,BEER&CIDER,Store 11," € 2,293.89 ",520
202037,WINES,Store 11," € 4,835.65 ",624
202024,SPIRITS,Store 3," € 22,803.39 ",2089
202026,WINES,Store 11," € 3,985.63 ",494
201917,SPIRITS,Store 1," € 15,294.59 ",1083
202110,WINES,Store 9," € 13,552.67 ",1577
202105,WINES,Store 2," € 60,764.25 ",7133
202030,BEER&CIDER,Store 9," € 12,073.71 ",3189
201818,WINES,Store 1," € 30,954.04 ",3709
201849,WINES,Store 10," € 10,673.17 ",1309
201748,SPIRITS,Store 2," € 11,450.75 ",667
201743,BEER&CIDER,Store 13," € 3,541.46 ",1404
201743,WINES,Store 13," € 3,563.65 ",451
202113,SPIRITS,Store 8," € 12,486.15 ",901
201710,BEER&CIDER,Store 10," € 7,868.99 ",1907
201728,WINES,Store 12," € 2,733.03 ",347
201912,WINES,Store 9," € 13,139.97 ",1655
201938,BEER&CIDER,Store 10," € 9,369.53 ",2808
201943,BEER&CIDER,Store 13," € 2,863.99 ",1577
201931,SPIRITS,Store 13," € 1,351.39 ",121
202045,BEER&CIDER,Store 12," € 3,280.25 ",719
201822,WINES,Store 4," € 27,752.05 ",3267
201733,WINES,Store 9," € 12,659.75 ",1577
202015,BEER&CIDER,Store 8," € 14,321.32 ",1985
202136,SPIRITS,Store 2," € 26,894.92 ",1551
201804,BEER&CIDER,Store 3," € 31,663.93 ",19829
201833,SPIRITS,Store 13," € 1,356.16 ",104
202243,SPIRITS,Store 8," € 41,298.49 ",2357
201830,SPIRITS,Store 10," € 9,299.59 ",676
201941,BEER&CIDER,Store 9," € 9,781.63 ",4533
202216,BEER&CIDER,Store 10," € 11,662.73 ",1196
201818,BEER&CIDER,Store 11," € 3,638.35 ",919
201751,SPIRITS,Store 10," € 8,734.01 ",572
202004,SPIRITS,Store 3," € 17,757.74 ",1170
202050,WINES,Store 9," € 20,773.48 ",2409
202021,SPIRITS,Store 4," € 23,201.88 ",1655
202226,BEER&CIDER,Store 10," € 10,387.09 ",1075
201847,BEER&CIDER,Store 12," € 1,581.15 ",347
201917,BEER&CIDER,Store 11," € 2,752.01 ",685
201852,SPIRITS,Store 9," € 7,750.17 ",511
201805,BEER&CIDER,Store 3," € 47,400.51 ",28817
202224,WINES,Store 12," € 3,472.04 ",390
201839,WINES,Store 10," € 17,637.71 ",2262
202125,BEER&CIDER,Store 2," € 25,561.38 ",3016
201911,WINES,Store 4," € 23,895.56 ",2756
201807,BEER&CIDER,Store 2," € 15,320.76 ",2730
202221,WINES,Store 3," € 27,431.91 ",2964
201706,SPIRITS,Store 13," € 1,285.70 ",95
201936,BEER&CIDER,Store 12," € 2,721.85 ",719
201931,WINES,Store 4," € 24,373.27 ",2895
202204,SPIRITS,Store 12," € 2,415.40 ",165
201906,SPIRITS,Store 12," € 1,368.38 ",113
202041,SPIRITS,Store 9," € 21,246.42 ",1439
202136,SPIRITS,Store 1," € 26,686.83 ",1681
201708,BEER&CIDER,Store 1," € 21,028.97 ",5911
201721,WINES,Store 10," € 11,640.55 ",1421
202204,WINES,Store 2," € 31,583.76 ",3527
201736,SPIRITS,Store 13," € 1,218.27 ",95
201908,WINES,Store 10," € 15,566.46 ",2019
202205,SPIRITS,Store 11," € 1,766.79 ",113
201712,WINES,Store 9," € 12,000.30 ",1560
201736,SPIRITS,Store 3," € 16,200.17 ",1014
202149,BEER&CIDER,Store 4," € 15,511.77 ",1733
202239,BEER&CIDER,Store 4," € 20,982.87 ",2305
202208,BEER&CIDER,Store 9," € 10,003.24 ",1231
202026,BEER&CIDER,Store 1," € 28,926.21 ",5217
202135,BEER&CIDER,Store 12," € 3,890.03 ",581
201731,SPIRITS,Store 10," € 8,572.03 ",555
202035,BEER&CIDER,Store 1," € 38,229.36 ",7947
201815,SPIRITS,Store 3," € 16,568.59 ",1274
202233,SPIRITS,Store 8," € 12,142.61 ",823
202144,WINES,Store 12," € 3,794.53 ",425
201906,BEER&CIDER,Store 1," € 20,551.96 ",5382
202020,WINES,Store 13," € 4,469.40 ",511
201907,BEER&CIDER,Store 11," € 2,758.69 ",1248
202022,BEER&CIDER,Store 3," € 45,971.64 ",14421
202206,BEER&CIDER,Store 10," € 9,279.49 ",997
202006,WINES,Store 2," € 48,520.94 ",6049
202015,WINES,Store 12," € 7,009.69 ",780
202007,BEER&CIDER,Store 2," € 28,479.36 ",7176
201719,BEER&CIDER,Store 10," € 9,369.36 ",3900
201703,BEER&CIDER,Store 13," € 2,964.17 ",624
201705,BEER&CIDER,Store 3," € 22,945.35 ",7609
201828,WINES,Store 2," € 21,186.10 ",2626
202144,BEER&CIDER,Store 2," € 31,331.56 ",3241
201732,BEER&CIDER,Store 4," € 14,064.61 ",2869
201945,WINES,Store 8," € 8,266.61 ",1005
201835,BEER&CIDER,Store 8," € 21,741.55 ",5061
202228,BEER&CIDER,Store 13," € 3,689.92 ",572
201735,BEER&CIDER,Store 3," € 34,712.08 ",13347
202201,WINES,Store 4," € 26,656.24 ",2782
201941,BEER&CIDER,Store 4," € 23,356.84 ",8961
201901,WINES,Store 4," € 25,080.12 ",2990
202013,BEER&CIDER,Store 3," € 58,537.61 ",25523
201948,SPIRITS,Store 11," € 1,701.27 ",147
202136,WINES,Store 2," € 30,950.40 ",3805
202235,WINES,Store 11," € 4,592.12 ",537
201917,BEER&CIDER,Store 2," € 23,137.23 ",8147
201822,WINES,Store 9," € 13,315.90 ",1681
202019,SPIRITS,Store 10," € 12,746.15 ",1049
202105,BEER&CIDER,Store 11," € 6,057.57 ",1031
202001,WINES,Store 13," € 3,089.75 ",381
202115,WINES,Store 2," € 31,067.92 ",3640
202239,BEER&CIDER,Store 13," € 3,432.26 ",598
202001,WINES,Store 4," € 35,375.77 ",4359
202213,SPIRITS,Store 8," € 13,698.97 ",953
202211,BEER&CIDER,Store 3," € 29,401.93 ",2990
201713,BEER&CIDER,Store 9," € 14,670.59 ",5434
202202,WINES,Store 3," € 30,444.96 ",3441
202244,BEER&CIDER,Store 1," € 4,802.81 ",459
202226,WINES,Store 1," € 30,883.67 ",3293
202001,SPIRITS,Store 4," € 14,999.05 ",867
201916,WINES,Store 2," € 27,128.83 ",3432
202045,BEER&CIDER,Store 1," € 19,746.48 ",3371
202011,BEER&CIDER,Store 13," € 5,743.14 ",1127
201916,BEER&CIDER,Store 2," € 21,942.70 ",7167
202215,SPIRITS,Store 11," € 2,153.23 ",165
202011,WINES,Store 4," € 32,620.55 ",3666
202050,SPIRITS,Store 9," € 15,362.36 ",1205
202205,WINES,Store 11," € 4,165.20 ",494
202145,SPIRITS,Store 2," € 13,091.09 ",754
202234,BEER&CIDER,Store 12," € 4,424.68 ",598
202230,SPIRITS,Store 13," € 1,755.52 ",147
202133,WINES,Store 8," € 9,646.35 ",1231
201748,WINES,Store 1," € 20,775.04 ",2765
202240,WINES,Store 13," € 3,120.35 ",373
201912,WINES,Store 13," € 3,089.15 ",407
201938,SPIRITS,Store 1," € 27,928.94 ",1725
202020,BEER&CIDER,Store 9," € 14,136.63 ",2886
202041,BEER&CIDER,Store 4," € 31,548.40 ",5685
202016,WINES,Store 12," € 6,565.52 ",737
202042,SPIRITS,Store 4," € 94,194.97 ",5269
202031,SPIRITS,Store 4," € 24,010.48 ",1534
201734,BEER&CIDER,Store 13," € 2,240.16 ",494
202015,BEER&CIDER,Store 12," € 6,899.27 ",1569
201914,WINES,Store 3," € 28,012.49 ",3510
201931,WINES,Store 9," € 10,989.94 ",1352
201927,WINES,Store 1," € 21,463.00 ",2635
201913,SPIRITS,Store 4," € 16,017.99 ",1040
201840,SPIRITS,Store 10," € 16,014.27 ",1075
201739,SPIRITS,Store 1," € 28,861.73 ",1777
201713,WINES,Store 9," € 13,054.43 ",1699
201945,SPIRITS,Store 8," € 10,162.62 ",745
201823,WINES,Store 13," € 2,795.17 ",364
201803,WINES,Store 4," € 34,089.38 ",4342
202139,WINES,Store 9," € 17,659.03 ",2028
202046,SPIRITS,Store 2," € 18,844.11 ",1161
201918,SPIRITS,Store 11," € 2,482.65 ",199
202143,WINES,Store 3," € 90,207.26 ",9863
201823,SPIRITS,Store 4," € 16,761.42 ",997
201932,WINES,Store 9," € 10,845.55 ",1335
202145,WINES,Store 1," € 19,202.30 ",2080
201808,WINES,Store 2," € 21,594.04 ",2617
201726,BEER&CIDER,Store 8," € 15,215.46 ",3241
202115,SPIRITS,Store 1," € 25,093.03 ",1967
202106,SPIRITS,Store 2," € 27,334.84 ",1768
201836,SPIRITS,Store 8," € 12,051.87 ",815
202213,BEER&CIDER,Store 12," € 4,167.45 ",589
202045,WINES,Store 1," € 25,305.11 ",2921
202120,WINES,Store 13," € 3,495.44 ",399
202215,BEER&CIDER,Store 11," € 3,397.77 ",511
202004,BEER&CIDER,Store 8," € 10,593.35 ",2505
202210,SPIRITS,Store 4," € 17,616.82 ",1049
202215,WINES,Store 2," € 30,150.38 ",3337
201848,WINES,Store 2," € 21,381.97 ",2626
201805,WINES,Store 3," € 38,845.47 ",5200
201847,WINES,Store 12," € 2,168.23 ",286
201851,BEER&CIDER,Store 13," € 2,398.24 ",641
202116,BEER&CIDER,Store 10," € 15,105.65 ",1638
202022,WINES,Store 3," € 36,165.13 ",4403
202145,BEER&CIDER,Store 1," € 14,929.11 ",1681
201744,WINES,Store 9," € 10,397.75 ",1049
201953,SPIRITS,Store 4," € 13,756.34 ",797
201813,BEER&CIDER,Store 4," € 24,580.92 ",7687
202144,BEER&CIDER,Store 1," € 26,369.46 ",2921
202235,BEER&CIDER,Store 11," € 3,400.63 ",442
202229,WINES,Store 13," € 3,195.75 ",364
202001,BEER&CIDER,Store 9," € 7,697.21 ",1499
202141,SPIRITS,Store 4," € 62,478.78 ",3423
201918,BEER&CIDER,Store 10," € 10,372.79 ",3571
201803,SPIRITS,Store 9," € 9,234.25 ",581
202220,BEER&CIDER,Store 13," € 5,135.78 ",797
201837,BEER&CIDER,Store 2," € 18,900.61 ",4290
202136,BEER&CIDER,Store 10," € 7,669.83 ",823
202144,WINES,Store 8," € 12,069.63 ",1248
201821,BEER&CIDER,Store 9," € 9,455.94 ",2141
202110,SPIRITS,Store 13," € 2,077.40 ",139
202152,BEER&CIDER,Store 3," € 23,126.83 ",2340
202222,BEER&CIDER,Store 3," € 30,982.73 ",3172
202027,WINES,Store 11," € 4,098.55 ",494
201844,WINES,Store 3," € 24,144.29 ",2661
201747,WINES,Store 2," € 18,420.57 ",2314
201738,WINES,Store 2," € 28,254.03 ",3787
201845,WINES,Store 8," € 7,548.75 ",910
201719,SPIRITS,Store 2," € 13,896.83 ",815
201905,SPIRITS,Store 3," € 16,943.51 ",988
202035,WINES,Store 11," € 5,780.93 ",711
201708,BEER&CIDER,Store 2," € 16,132.57 ",4255
202220,BEER&CIDER,Store 9," € 15,169.35 ",1829
201952,SPIRITS,Store 4," € 14,290.73 ",901
202135,WINES,Store 1," € 35,392.93 ",3969
202223,SPIRITS,Store 8," € 11,447.19 ",797
201738,BEER&CIDER,Store 1," € 26,887.03 ",8849
201951,BEER&CIDER,Store 9," € 6,602.70 ",1647
201815,WINES,Store 8," € 10,240.97 ",1361
202115,WINES,Store 12," € 3,932.15 ",468
202217,BEER&CIDER,Store 5," € 7,448.05 ",832
202117,SPIRITS,Store 11," € 2,227.85 ",173
201808,SPIRITS,Store 12," € 1,266.20 ",130
201719,SPIRITS,Store 1," € 15,006.07 ",953
202131,SPIRITS,Store 4," € 20,121.31 ",1170
201734,SPIRITS,Store 9," € 9,548.50 ",581
202145,WINES,Store 12," € 3,222.70 ",355
202150,SPIRITS,Store 13," € 1,879.71 ",113
202014,BEER&CIDER,Store 8," € 13,191.71 ",2661
201837,WINES,Store 11," € 2,659.45 ",347
201918,SPIRITS,Store 1," € 17,867.11 ",1499
201802,BEER&CIDER,Store 9," € 7,977.32 ",1673
202115,BEER&CIDER,Store 1," € 31,023.63 ",3588
201716,SPIRITS,Store 8," € 10,692.76 ",797
202205,WINES,Store 2," € 28,163.20 ",3198
202142,WINES,Store 3," € 81,197.39 ",8346
202121,SPIRITS,Store 4," € 21,373.47 ",1473
201704,SPIRITS,Store 9," € 6,573.93 ",407
201709,SPIRITS,Store 1," € 15,736.59 ",1005
202002,SPIRITS,Store 9," € 14,952.95 ",945
202037,WINES,Store 2," € 47,338.81 ",6084
202031,WINES,Store 9," € 13,528.58 ",1664
201829,WINES,Store 10," € 10,636.77 ",1283
201715,BEER&CIDER,Store 8," € 11,169.17 ",3077
201723,BEER&CIDER,Store 13," € 3,167.23 ",875
202126,SPIRITS,Store 1," € 22,852.87 ",1577
201749,WINES,Store 11," € 2,088.93 ",277
202012,SPIRITS,Store 13," € 2,836.43 ",199
202021,BEER&CIDER,Store 13," € 5,197.40 ",1317
201919,WINES,Store 10," € 11,800.19 ",1439
202202,SPIRITS,Store 3," € 17,358.73 ",1005
201705,WINES,Store 4," € 34,526.44 ",4472
201716,BEER&CIDER,Store 3," € 33,910.85 ",10253
201706,BEER&CIDER,Store 8," € 17,841.89 ",8311
201842,BEER&CIDER,Store 9," € 14,598.91 ",7930
201932,SPIRITS,Store 13," € 1,687.23 ",156
201944,BEER&CIDER,Store 8," € 19,257.51 ",10105
201813,SPIRITS,Store 4," € 20,920.47 ",1335
201713,WINES,Store 4," € 31,274.53 ",3969
201844,BEER&CIDER,Store 8," € 12,276.25 ",4229
202105,SPIRITS,Store 12," € 3,366.05 ",347
202017,BEER&CIDER,Store 10," € 13,542.10 ",3631
201827,SPIRITS,Store 2," € 20,364.50 ",1595
201833,SPIRITS,Store 4," € 14,942.72 ",832
201817,BEER&CIDER,Store 2," € 28,916.77 ",7765
202135,BEER&CIDER,Store 2," € 29,482.87 ",2825
201921,BEER&CIDER,Store 9," € 8,238.19 ",1950
202111,SPIRITS,Store 13," € 1,874.25 ",165
202113,SPIRITS,Store 3," € 29,239.43 ",2279
201827,WINES,Store 1," € 22,420.75 ",2704
201726,SPIRITS,Store 3," € 16,040.70 ",1031
201914,BEER&CIDER,Store 8," € 19,454.50 ",11397
202216,WINES,Store 10," € 14,032.98 ",1534
202044,WINES,Store 8," € 10,829.17 ",1248
202228,WINES,Store 11," € 4,191.81 ",477
201717,SPIRITS,Store 8," € 9,303.67 ",693
201825,SPIRITS,Store 3," € 14,709.41 ",1005
201745,SPIRITS,Store 4," € 7,633.95 ",425
201843,SPIRITS,Store 9," € 29,467.10 ",1699
202025,SPIRITS,Store 8," € 12,491.18 ",1066
202011,WINES,Store 13," € 4,987.06 ",589
201942,WINES,Store 13," € 2,979.08 ",390
201819,WINES,Store 11," € 2,654.51 ",347
201848,WINES,Store 11," € 2,594.28 ",329
201939,SPIRITS,Store 1," € 29,351.31 ",1794
201925,WINES,Store 8," € 10,710.96 ",1525
201734,WINES,Store 13," € 2,753.14 ",347
202125,WINES,Store 11," € 3,867.85 ",459
202105,BEER&CIDER,Store 1," € 61,240.05 ",6396
202042,SPIRITS,Store 13," € 1,869.57 ",147
202210,WINES,Store 9," € 12,488.32 ",1335
202040,WINES,Store 9," € 20,507.85 ",2713
202036,SPIRITS,Store 1," € 35,006.92 ",2409
202223,WINES,Store 8," € 10,979.63 ",1257
201748,WINES,Store 2," € 20,598.76 ",2704
202240,WINES,Store 6," € 4,359.16 ",468
201804,BEER&CIDER,Store 13," € 2,449.37 ",780
202013,WINES,Store 8," € 14,644.85 ",1993
201903,WINES,Store 13," € 2,869.45 ",364
